airline_name,author,Destination Country,cabin_flown,overall_rating,seat_comfort_rating,cabin_staff_rating,food_beverages_rating,inflight_entertainment_rating,value_money_rating,Month,Year,recommended
royal-brunei-airlines,S Olliff,Australia,Economy,9,4,5,5,5,5,3,2012,Yes
qatar-airways,O Zenik,Australia,Economy,4,1,3,5,1,5,5,2014,No
qatar-airways,Doug Caldwell,United States,Business Class,10,5,4,5,5,5,5,2014,Yes
qantas-airways,S Cooling,Australia,Business Class,10,5,5,5,5,5,12,2013,Yes
qantas-airways,Thomas Cunningham,Australia,Economy,9,5,5,4,4,4,12,2013,Yes
qantas-airways,Steven Brook,United Kingdom,First Class,8,5,4,3,4,4,12,2013,Yes
royal-brunei-airlines,Kevern Rowe,Australia,Business Class,9,4,5,4,4,5,3,2012,Yes
royal-brunei-airlines,S van Houten,United Kingdom,Economy,9,4,5,4,3,5,3,2012,Yes
qatar-airways,Sandy Shi,United States,Economy,5,1,2,4,3,3,5,2014,No
qatar-airways,M Shamin,South Africa,Economy,9,5,5,4,5,5,5,2014,Yes
qantas-airways,Tim Reeves,Australia,Business Class,9,5,5,5,4,3,12,2013,Yes
qantas-airways,Colin Woodley,Australia,Business Class,3,4,1,1,3,2,12,2013,No
qantas-airways,Judy Benvenuti,Australia,Economy,3,3,2,3,2,2,12,2013,No
royal-brunei-airlines,R Penn,United Kingdom,Economy,9,4,5,5,5,5,3,2012,Yes
royal-brunei-airlines,Jayne King,Australia,Economy,9,5,5,5,5,5,2,2012,Yes
qatar-airways,S Harding,United Arab Emirates,Economy,3,3,2,4,1,3,5,2014,No
qatar-airways,F Paul,Australia,Economy,6,3,3,4,4,3,5,2014,No
qatar-airways,Eu Jin Song,Malaysia,Business Class,5,3,1,4,2,3,5,2014,No
qantas-airways,Terry Carson,New Zealand,Economy,3,4,1,2,1,2,12,2013,No
qantas-airways,M Thomson,Australia,Business Class,10,4,5,5,5,4,11,2013,Yes
royal-brunei-airlines,Alessandro Muffolini,Italy,Economy,7,4,5,3,0,5,2,2012,Yes
royal-brunei-airlines,Margaret Yeo,United Kingdom,Economy,9,5,5,4,5,4,2,2012,Yes
qatar-airways,Anders Pedersen,Denmark,Economy,10,4,5,4,4,5,5,2014,Yes
qatar-airways,U Colombo,South Africa,Economy,7,4,5,5,5,4,5,2014,Yes
qantas-airways,John Curtain,Australia,Economy,8,3,5,4,3,5,11,2013,Yes
qantas-airways,G Murray,United States,First Class,10,5,5,5,5,5,11,2013,Yes
royal-brunei-airlines,T Fawell,United Kingdom,Economy,9,4,5,5,0,5,2,2012,Yes
royal-brunei-airlines,Andrew Coveney,United Kingdom,Economy,8,4,5,4,4,5,1,2012,Yes
qatar-airways,Peter Otto,Germany,Economy,9,4,5,5,5,4,5,2014,Yes
qatar-airways,Khan Muhammad,United States,Business Class,9,5,5,5,4,5,5,2014,Yes
qatar-airways,Zelda Gilpin,South Africa,Economy,9,4,5,5,4,4,5,2014,Yes
qantas-airways,L Ford,Australia,Economy,10,5,5,5,5,5,11,2013,Yes
qantas-airways,Brenton Ward,Australia,Economy,10,5,5,5,5,5,11,2013,Yes
qantas-airways,Brenton Ward,Australia,Economy,10,5,5,5,5,5,11,2013,Yes
royal-brunei-airlines,G Mitchell,United Arab Emirates,Business Class,9,4,5,5,4,4,1,2012,Yes
royal-brunei-airlines,A Riches,United Arab Emirates,Business Class,9,5,5,4,3,5,1,2012,Yes
royal-brunei-airlines,J Cheng,Singapore,Economy,3,1,3,3,1,2,11,2011,No
qatar-airways,T Vernet,France,Economy,8,3,5,4,5,5,5,2014,Yes
qatar-airways,L De los Reyes,Qatar,Economy,3,1,5,3,3,4,5,2014,Yes
qantas-airways,Murray Groves,Australia,Premium Economy,10,5,4,5,5,5,11,2013,Yes
qantas-airways,Steve Bennett,United Kingdom,Economy,4,3,2,1,3,3,11,2013,No
royal-brunei-airlines,E Parkhouse,United Kingdom,Economy,8,5,3,4,5,5,11,2011,Yes
royal-brunei-airlines,A Wilkinson,Australia,Economy,7,4,5,3,4,5,11,2011,Yes
royal-brunei-airlines,B Vincent,Australia,Economy,8,4,5,4,3,5,10,2011,Yes
qatar-airways,P Mercer,United Kingdom,Business Class,4,4,5,5,5,3,5,2014,No
qatar-airways,D Walker,United Kingdom,Economy,7,4,5,5,5,4,5,2014,Yes
qantas-airways,A Huggett,Australia,Business Class,10,5,5,5,4,5,11,2013,Yes
qantas-airways,H Tyson,Australia,Economy,9,4,5,4,4,5,11,2013,Yes
royal-brunei-airlines,Philip Loveder,Australia,Economy,5,3,3,2,3,4,10,2011,No
qatar-airways,M Coleman,Thailand,First Class,9,4,5,5,3,5,5,2014,Yes
qatar-airways,D Morgan,United Kingdom,Business Class,6,3,4,3,4,4,5,2014,Yes
qatar-airways,Seran Karunaharan,Canada,Economy,10,5,5,5,5,5,5,2014,Yes
qantas-airways,K Streeter,Australia,Economy,3,1,1,1,4,3,11,2013,No
qantas-airways,M Walsh,Australia,Economy,9,5,5,4,5,4,11,2013,Yes
qantas-airways,M Harrison,Australia,Economy,10,5,5,5,5,5,11,2013,Yes
qatar-airways,D Wilson,Hong Kong,Economy,4,3,2,2,4,3,4,2014,No
qatar-airways,Farhana Mustafa,Singapore,Economy,8,5,4,4,5,5,4,2014,Yes
qantas-airways,B Campanaro,United States,Business Class,3,1,1,1,1,1,11,2013,No
qantas-airways,Craig Willis,Australia,Business Class,10,5,5,5,5,5,11,2013,Yes
qantas-airways,Michael Davies,United Kingdom,Business Class,9,5,5,4,3,4,11,2013,Yes
qatar-airways,Gurusinga Darma,Indonesia,Economy,3,3,2,3,2,4,4,2014,No
qatar-airways,Marcus Nyberg,Sweden,Economy,9,4,5,4,4,5,4,2014,Yes
qatar-airways,R Hippe,Germany,Business Class,5,3,3,4,4,4,4,2014,Yes
qantas-airways,Michael Davies,United Kingdom,Business Class,8,4,5,4,2,4,11,2013,Yes
qantas-airways,Chris Fox,Australia,Business Class,9,3,5,5,5,4,11,2013,Yes
qatar-airways,P Bowen,Switzerland,Business Class,7,4,4,4,4,3,4,2014,Yes
qatar-airways,R Opiekan,Australia,Economy,5,3,2,2,5,5,4,2014,No
qatar-airways,Anders Pedersen,Denmark,Economy,9,4,5,5,4,4,4,2014,Yes
qantas-airways,Peter Weeblitz,Australia,Economy,5,2,3,1,1,1,11,2013,No
qantas-airways,B McCullough,United Kingdom,Economy,9,5,5,4,4,4,11,2013,Yes
qatar-airways,Pierre-Jean Trebuchet,United Arab Emirates,Economy,6,3,4,3,4,5,4,2014,Yes
qatar-airways,J Hand,United Kingdom,Economy,4,3,1,1,3,4,4,2014,No
qantas-airways,D Bingham,United Kingdom,Economy,6,5,4,4,4,2,11,2013,Yes
qantas-airways,V Batt,Australia,Economy,1,4,1,2,3,1,11,2013,No
qatar-airways,N Madden,France,Economy,3,3,3,2,3,3,4,2014,No
qatar-airways,O Omar,United Arab Emirates,Economy,8,3,5,4,2,4,4,2014,Yes
qantas-airways,J Palutikof,Australia,Business Class,8,5,5,3,3,3,11,2013,Yes
qantas-airways,David Husband,Australia,Economy,8,4,4,4,3,4,11,2013,Yes
qantas-airways,Vishnu Rai,Australia,Economy,8,3,5,3,4,4,11,2013,Yes
qatar-airways,S Larsen,Norway,Economy,3,2,3,3,3,2,4,2014,No
qatar-airways,C Allinson,United Kingdom,Economy,8,4,4,4,5,5,4,2014,Yes
qantas-airways,N Vitas,Australia,Economy,10,4,5,5,5,4,11,2013,Yes
qantas-airways,Diffin Corey,Australia,Economy,10,5,3,5,5,4,11,2013,Yes
qatar-airways,Natalia Radcliffe,United Kingdom,Economy,2,1,2,1,2,2,4,2014,No
qatar-airways,J Howsam,United Kingdom,Economy,8,4,5,4,4,5,4,2014,Yes
qantas-airways,J Goei,United Kingdom,Economy,2,4,1,3,3,2,11,2013,No
qantas-airways,D Vincensiu,Australia,Economy,6,2,3,4,4,2,11,2013,No
qantas-airways,A Jopson,Australia,Economy,10,5,5,5,5,5,11,2013,Yes
qatar-airways,Peter Lewis,United Kingdom,Business Class,10,5,5,5,5,5,4,2014,Yes
qatar-airways,W Skyler,United States,Economy,8,4,3,5,5,4,4,2014,Yes
qantas-airways,L Batman,Australia,Premium Economy,9,4,5,5,5,4,11,2013,Yes
qantas-airways,D Burgess,Australia,Economy,5,2,3,1,2,2,11,2013,No
qatar-airways,Hill Roger,United Kingdom,Economy,6,2,4,2,4,1,4,2014,No
qatar-airways,A Kessler,Malaysia,Business Class,8,3,5,5,5,5,4,2014,Yes
qantas-airways,P Williss,Australia,Business Class,10,5,5,5,5,5,11,2013,Yes
qantas-airways,Henry Tib,Australia,Economy,8,4,5,4,4,4,11,2013,Yes
qatar-airways,Henning Hansen,Denmark,Economy,7,5,4,4,5,5,4,2014,Yes
qatar-airways,B Morris,United Kingdom,Business Class,5,4,2,2,2,4,4,2014,No
qantas-airways,D Weiss,United States,Business Class,8,4,5,2,3,4,11,2013,Yes
qantas-airways,R Jones,United Kingdom,Business Class,7,5,4,3,3,5,10,2013,Yes
qantas-airways,Roger Stone,Australia,Premium Economy,5,4,4,4,2,4,10,2013,Yes
qatar-airways,A Aweidah,Palestinian Territories,Economy,7,5,2,1,5,4,3,2014,Yes
qatar-airways,D Lee,Singapore,Economy,9,5,5,5,5,5,3,2014,Yes
qantas-airways,M Ray,Australia,Business Class,8,4,5,5,3,4,10,2013,Yes
qantas-airways,G Bemrose,Australia,Economy,5,4,5,5,2,4,10,2013,Yes
qantas-airways,A Rawling,United Kingdom,Economy,10,4,5,5,5,4,10,2013,Yes
qatar-airways,D Lee,Singapore,Economy,9,5,5,5,5,5,3,2014,Yes
qatar-airways,Anders Pedersen,Denmark,Economy,7,4,4,3,4,4,3,2014,Yes
qantas-airways,C Tregenza,Australia,Premium Economy,8,3,5,5,3,4,10,2013,Yes
qantas-airways,Karen Salvaterra,Australia,Economy,8,3,5,5,5,4,10,2013,Yes
qatar-airways,Chris Hall,Australia,Economy,2,5,0,5,2,1,3,2014,No
qatar-airways,R András,Hungary,Business Class,9,3,4,4,4,4,3,2014,Yes
qatar-airways,R Wiegmann,Germany,Business Class,7,5,5,3,5,4,3,2014,Yes
qantas-airways,Francis Belanger,United States,Premium Economy,7,5,5,4,5,5,10,2013,Yes
qantas-airways,Roy Clogstoun,Australia,Economy,8,3,4,4,3,4,10,2013,Yes
qatar-airways,T McLaughlin,United Kingdom,Business Class,8,4,5,4,4,5,3,2014,Yes
qantas-airways,Max Charles,Australia,First Class,10,5,5,5,5,5,10,2013,Yes
qantas-airways,Matt Omatic,Australia,Business Class,8,4,4,5,4,4,10,2013,Yes
qatar-airways,Kim Ly Khim,Canada,Economy,9,3,5,4,2,5,3,2014,Yes
qatar-airways,R Young,France,Business Class,10,3,5,5,3,5,3,2014,Yes
qantas-airways,Matt Omatic,Australia,Business Class,8,4,4,5,4,4,10,2013,Yes
qantas-airways,G Gifari,Australia,Economy,6,2,3,3,4,2,10,2013,Yes
qatar-airways,J Marriott,United Kingdom,Economy,1,3,3,1,2,3,3,2014,No
qatar-airways,S Lloyd,United Kingdom,Economy,1,2,1,2,1,1,3,2014,No
qantas-airways,L Whittall,Australia,Economy,5,1,5,4,4,3,10,2013,No
qantas-airways,J Huang,Australia,Business Class,8,2,5,3,1,4,10,2013,Yes
qatar-airways,Pierre-Jean Trebuchet,United Arab Emirates,Economy,6,4,4,3,1,4,3,2014,Yes
qatar-airways,Chevtchouk Slava,France,Business Class,7,4,3,5,4,4,3,2014,Yes
qantas-airways,M Ray,Australia,Business Class,1,1,4,4,2,2,10,2013,No
qantas-airways,Terrie Rhodes,Australia,Economy,3,2,1,4,3,2,10,2013,No
qatar-airways,E Chabbert,France,Business Class,9,5,4,5,4,5,3,2014,Yes
qatar-airways,I Radhiya,Spain,Economy,10,4,5,3,4,5,3,2014,Yes
qantas-airways,Marcia Kimball,Australia,Business Class,5,5,2,3,5,2,10,2013,Yes
qantas-airways,Dylan Orika,New Zealand,Economy,2,2,1,2,1,1,10,2013,No
qatar-airways,L Stiles,Australia,Economy,6,3,3,3,4,4,3,2014,No
qatar-airways,Y Tomlinson,United Kingdom,Economy,4,2,2,3,3,3,3,2014,No
qantas-airways,Dinala Gooneratne,Australia,Economy,8,4,4,3,4,4,10,2013,Yes
qantas-airways,Christine Woodhouse,United Kingdom,Business Class,4,2,4,4,1,2,10,2013,No
qatar-airways,C Philander,United Kingdom,Business Class,7,5,3,3,3,2,2,2014,No
qatar-airways,Wawyk Mikolaj,Poland,Economy,7,4,3,4,4,4,2,2014,Yes
qantas-airways,N Hai,Australia,Economy,9,4,5,4,5,5,10,2013,Yes
qantas-airways,Susannah Tennant,Australia,Premium Economy,2,2,2,2,1,2,9,2013,No
qatar-airways,Sourbut Philip,United Kingdom,Economy,5,3,4,3,5,3,2,2014,No
qatar-airways,J Leewis,Belgium,Business Class,6,4,5,5,4,2,2,2014,No
qantas-airways,W Coenik,Australia,Business Class,8,5,5,2,4,4,9,2013,Yes
qantas-airways,L Artthajinda,Australia,Economy,6,3,3,2,2,3,9,2013,Yes
qatar-airways,Denzil Bourne,United Kingdom,Economy,8,4,5,4,3,5,2,2014,Yes
qatar-airways,Michael Hoffmann,Qatar,Business Class,5,2,4,4,3,3,2,2014,Yes
qantas-airways,K Ayre,Australia,Business Class,8,3,5,4,3,4,9,2013,Yes
qantas-airways,Cheng Jun Lee,Singapore,Economy,6,2,4,1,4,3,9,2013,Yes
qatar-airways,Neil Barker,Australia,Business Class,10,5,5,5,5,5,2,2014,Yes
qatar-airways,G Stef,Iceland,Economy,7,1,5,5,4,4,2,2014,Yes
qantas-airways,Craig Willis,Australia,Economy,5,1,5,3,2,3,9,2013,No
qantas-airways,P Williss,Australia,Economy,10,5,5,5,5,5,9,2013,Yes
qatar-airways,Mark McCullough,United Kingdom,Business Class,9,5,5,5,5,5,2,2014,Yes
qatar-airways,Mark McCullough,United Kingdom,Business Class,8,4,4,3,4,5,2,2014,Yes
qatar-airways,J R Hubbard,Bulgaria,Premium Economy,3,3,2,1,2,2,2,2014,No
qantas-airways,P Williss,Australia,Economy,10,5,5,5,5,5,9,2013,Yes
qantas-airways,W Vlies,Australia,Economy,3,3,2,1,3,4,9,2013,No
qantas-airways,Andrew David,Singapore,Economy,5,3,3,3,3,4,9,2013,Yes
qatar-airways,A Harsh,India,Economy,7,4,5,5,4,3,2,2014,Yes
qatar-airways,A Longden,United Kingdom,Business Class,4,4,1,1,4,3,2,2014,No
qantas-airways,L McKenzie,Australia,Business Class,9,4,5,5,5,5,9,2013,Yes
qantas-airways,Glenn Lyons,South Africa,Economy,7,3,4,3,4,3,9,2013,Yes
qatar-airways,R Maddalozzo,United States,Economy,10,5,5,5,5,5,2,2014,Yes
qatar-airways,R Carlson,United Kingdom,Business Class,7,5,5,5,4,5,2,2014,Yes
qantas-airways,Julie Alessi,Australia,Economy,10,3,5,5,5,5,9,2013,Yes
qantas-airways,W Williams,Australia,Premium Economy,9,4,4,4,5,5,9,2013,Yes
qatar-airways,H Jensen,Denmark,Economy,9,3,4,4,4,5,2,2014,Yes
qatar-airways,Thomas Wengler,Denmark,Business Class,7,4,3,3,2,4,2,2014,No
qantas-airways,Donald McKelvie,Australia,Business Class,10,5,5,5,5,5,9,2013,Yes
qantas-airways,Khan Arshad,United Kingdom,Economy,1,3,1,1,1,1,9,2013,No
qatar-airways,Lucy Earnshaw,United Kingdom,Economy,9,4,5,5,4,4,2,2014,Yes
qatar-airways,M Kuuskoski,Finland,Business Class,8,4,4,5,4,5,2,2014,Yes
qantas-airways,L Cook,Australia,Economy,10,3,5,5,5,5,9,2013,Yes
qantas-airways,J Diamond,Australia,Economy,6,4,5,4,5,4,9,2013,Yes
qatar-airways,A Beeby,United Kingdom,Economy,7,4,5,4,5,4,1,2014,Yes
qatar-airways,R Woodhead,Thailand,Economy,3,3,4,3,3,5,1,2014,Yes
qantas-airways,Patrick Crowe,Australia,Business Class,7,2,4,3,2,4,9,2013,Yes
qatar-airways,R Woodhead,Thailand,Economy,10,4,4,3,3,5,1,2014,Yes
qatar-airways,P Johnson,United Kingdom,First Class,8,5,5,5,3,5,1,2014,Yes
qatar-airways,Nick Turner,Australia,Economy,8,4,4,4,2,4,1,2014,Yes
qatar-airways,Michel Cote,Canada,Business Class,9,5,5,5,3,5,1,2014,Yes
qatar-airways,Anders Pedersen,Denmark,Economy,8,4,5,3,4,4,1,2014,Yes
qatar-airways,Kremlin Müller,Germany,Economy,10,3,4,4,4,4,1,2014,Yes
qatar-airways,Kremlin Müller,Germany,Economy,10,5,3,4,5,4,1,2014,Yes
qatar-airways,M Hasan,United Kingdom,Business Class,9,5,5,5,5,4,1,2014,Yes
qatar-airways,Ugo Colombo,South Africa,Business Class,5,4,5,4,4,5,1,2014,Yes
qatar-airways,J Bacallado,Spain,Business Class,9,5,5,5,5,5,1,2014,Yes
qatar-airways,Michael Powell,United Kingdom,Business Class,9,4,5,5,5,5,1,2014,Yes
qatar-airways,Charles Lacoste,Australia,Economy,8,3,4,5,5,4,1,2014,Yes
qatar-airways,Andreas Becker,Germany,Business Class,8,5,5,5,4,5,1,2014,Yes
qatar-airways,Two Priyanu,Germany,Business Class,9,5,5,5,5,5,1,2014,Yes
qatar-airways,PJ Trebuchet,United Arab Emirates,Economy,5,3,4,3,2,3,1,2014,Yes
qatar-airways,S Willetts,South Korea,Business Class,10,5,5,5,4,5,1,2014,Yes
qatar-airways,K Hughes,Qatar,Economy,2,3,2,2,4,1,1,2014,No
qatar-airways,Matthew Polick,United States,Economy,4,3,2,1,3,2,1,2014,No
qatar-airways,S Srinivasan,United States,Economy,9,3,5,5,5,5,1,2014,Yes
qatar-airways,Tercon Bojan,Singapore,Business Class,8,5,5,5,1,5,1,2014,Yes
qatar-airways,Philip Mcdaid,Australia,Economy,6,3,3,3,4,4,1,2014,No
qatar-airways,H Peter,Australia,Business Class,10,5,5,5,5,5,1,2014,Yes
qatar-airways,H Peter,Australia,Economy,9,4,4,4,5,5,1,2014,Yes
qatar-airways,S Tsoy,Russian Federation,First Class,7,4,5,5,2,3,1,2014,Yes
qatar-airways,P Coleman,Egypt,Economy,4,2,3,2,2,4,1,2014,No
qatar-airways,S Layton,United Kingdom,Economy,8,5,5,5,4,4,1,2014,Yes
qatar-airways,Egli Olivier,Switzerland,Economy,6,3,2,2,4,4,1,2014,Yes
qatar-airways,Alan Brown,Thailand,Economy,3,2,3,1,1,2,1,2014,No
qatar-airways,S Steinfeld,Indonesia,Economy,7,5,4,2,4,4,1,2014,No
qatar-airways,Carlos Blanco,United Kingdom,Economy,5,4,4,3,2,3,1,2014,No
qatar-airways,J Tiitta,United Kingdom,Economy,5,4,3,3,1,2,1,2014,No
qatar-airways,T Yang,Singapore,Business Class,8,4,4,4,4,4,1,2014,Yes
qatar-airways,Anders Pedersen,Denmark,Economy,9,5,5,4,4,5,12,2013,Yes
qatar-airways,P J Trebuchet,United Arab Emirates,Economy,7,3,4,4,3,4,12,2013,Yes
qatar-airways,Silvius von Lindeiner,Malaysia,Economy,7,3,3,3,4,5,12,2013,Yes
qatar-airways,V Loras,United Kingdom,Business Class,3,2,2,2,1,1,12,2013,No
qatar-airways,J Clifford,Australia,Business Class,6,4,2,2,4,3,12,2013,No
qatar-airways,E Irgens,Norway,Business Class,8,5,4,3,3,5,12,2013,Yes
qatar-airways,P Stephenson,Australia,Economy,7,4,2,2,3,4,12,2013,Yes
qatar-airways,Pavan Leonardo,Italy,Business Class,10,5,5,5,5,5,12,2013,Yes
qatar-airways,Anders Pedersen,Denmark,Economy,9,4,5,4,4,5,12,2013,Yes
qatar-airways,Elmasery Fayez,Canada,Economy,10,5,5,5,5,5,12,2013,Yes
qatar-airways,Gerung James,Singapore,Economy,9,5,4,4,5,4,12,2013,Yes
qatar-airways,S Renato,Italy,Economy,7,5,5,5,5,5,12,2013,Yes
qatar-airways,G Buchanan,United Kingdom,Economy,6,3,2,4,4,4,12,2013,Yes
qatar-airways,S Hameed,India,Economy,6,4,4,3,5,4,12,2013,Yes
qatar-airways,Karen Clark,Australia,Business Class,8,5,5,5,5,5,12,2013,Yes
qatar-airways,A Aziz,United Kingdom,Economy,6,2,3,3,2,3,12,2013,No
qatar-airways,Nadkarni Rahul,India,Business Class,10,4,5,4,4,5,12,2013,Yes
royal-jordanian-airlines,S Meredith,United Kingdom,Economy,1,1,1,1,3,1,8,2015,No
qatar-airways,David Stahl,Sweden,Business Class,10,5,5,5,5,5,11,2013,Yes
qatar-airways,R Barton,United Kingdom,Economy,10,5,5,5,5,5,11,2013,Yes
royal-jordanian-airlines,Christopher Crowley,Thailand,Economy,1,2,1,1,1,1,7,2015,No
qatar-airways,Farouk Mogheth,Thailand,Economy,7,4,5,4,4,5,11,2013,Yes
qatar-airways,Sergio Kapusta,United States,Business Class,5,3,2,3,4,3,11,2013,Yes
royal-jordanian-airlines,Neal Postma,United States,Economy,3,2,1,1,2,4,7,2015,No
qatar-airways,J Scott,United States,Economy,7,5,2,4,5,5,11,2013,Yes
qatar-airways,R Walmsley,Australia,Economy,9,4,4,5,4,5,11,2013,Yes
qatar-airways,Ian Lancaster,United Kingdom,Business Class,10,5,5,4,5,5,11,2013,Yes
royal-jordanian-airlines,D Brown,United Arab Emirates,Economy,5,3,3,2,3,3,6,2015,No
royal-jordanian-airlines,M Zelcevic,Canada,Economy,9,3,3,1,5,3,5,2015,Yes
qatar-airways,Gaurav Goyal,United Kingdom,Economy,3,3,3,3,3,3,11,2013,No
qatar-airways,L Sharman,United Kingdom,Business Class,5,4,3,3,3,4,11,2013,Yes
royal-jordanian-airlines,R Larry,United States,Business Class,2,2,1,1,3,2,3,2015,No
royal-jordanian-airlines,Wael Abdullah,Jordan,Economy,9,5,4,4,4,4,2,2015,Yes
qatar-airways,Mohamud Farah Rage,Denmark,Economy,9,5,5,3,5,5,11,2013,Yes
qatar-airways,D Chatzi,Greece,Economy,7,3,3,3,2,4,11,2013,Yes
royal-jordanian-airlines,Mo'men Hijazi,Jordan,Business Class,9,5,5,5,5,5,2,2015,Yes
royal-jordanian-airlines,Mohammad Al-Adsani,Kuwait,Business Class,8,5,5,3,4,4,1,2015,Yes
qatar-airways,Thomas Johnston,United Kingdom,Economy,10,5,5,5,5,5,10,2013,Yes
qatar-airways,S Kamila,Belgium,Economy,5,4,4,4,3,4,10,2013,No
royal-jordanian-airlines,Habertheuer Heinz,Austria,Business Class,7,4,4,4,5,4,1,2015,Yes
rwandair,Louis van Niekerk,Saudi Arabia,Economy,10,5,5,5,5,5,1,2014,Yes
qatar-airways,H Yu,Japan,Economy,5,3,3,3,4,5,10,2013,No
qatar-airways,S Sutton,United Kingdom,Economy,5,2,3,3,3,2,10,2013,No
qatar-airways,Muhammed Siddiqui,United Arab Emirates,Economy,7,1,4,4,2,3,10,2013,Yes
royal-jordanian-airlines,Nicholas Stone,United Kingdom,Economy,10,5,5,5,4,4,1,2015,Yes
royal-jordanian-airlines,C Wells,France,Economy,9,5,5,4,3,5,1,2015,Yes
royal-jordanian-airlines,PJ Trebuchet,United Arab Emirates,Economy,6,3,4,4,1,4,1,2015,Yes
rwandair,Ossi Vuorenmaa,Finland,Economy,10,5,5,5,5,5,12,2013,Yes
rwandair,Mschana Mwafrica,South Africa,Economy,1,3,2,2,1,1,11,2013,No
qatar-airways,Atul Pande,United States,Business Class,9,5,5,5,4,4,10,2013,Yes
qatar-airways,Richard Batah,Canada,Business Class,10,5,5,4,4,5,10,2013,Yes
qatar-airways,C Johnson,Australia,Business Class,10,5,5,5,4,4,10,2013,Yes
royal-jordanian-airlines,Tan Manfred,Malaysia,Economy,7,4,3,1,3,3,12,2014,Yes
royal-jordanian-airlines,Haikal Mokhter,Malaysia,Economy,5,3,3,3,2,4,12,2014,No
rwandair,Wayne Press,Australia,Economy,8,0,0,0,0,0,8,2013,Yes
rwandair,L Murguia,United States,Economy,4,0,0,0,0,0,4,2013,No
rwandair,Dave Capstick,South Africa,Economy,8,4,4,0,0,4,3,2013,Yes
qatar-airways,D Shah,United Kingdom,Economy,7,4,5,5,5,5,10,2013,Yes
qatar-airways,Tim Crowley,United Kingdom,Economy,7,5,4,4,4,5,10,2013,Yes
royal-jordanian-airlines,B Degener,Netherlands,Business Class,10,5,4,4,4,5,12,2014,Yes
royal-jordanian-airlines,Ross Clark,United Kingdom,Economy,7,3,4,5,2,5,11,2014,Yes
royal-jordanian-airlines,Tercon Bojan,Singapore,Economy,10,5,5,5,4,5,11,2014,Yes
rwandair,P Schulz,Australia,Economy,9,5,5,4,0,5,1,2013,Yes
rwandair,Glisson Niekerk,United Arab Emirates,Economy,2,4,2,4,1,3,11,2012,No
qatar-airways,Michael Schrier,Philippines,Business Class,7,4,4,3,4,5,10,2013,No
qatar-airways,M Kent,United Kingdom,Economy,7,4,4,4,4,4,10,2013,Yes
royal-jordanian-airlines,P J Trebuchet,United Arab Emirates,Economy,3,2,1,2,2,4,10,2014,No
royal-jordanian-airlines,Field William,Australia,Business Class,5,4,3,3,3,3,10,2014,No
royal-jordanian-airlines,P J Trebuchet,United Arab Emirates,Economy,8,2,5,4,4,5,10,2014,Yes
qatar-airways,R John,Australia,Economy,7,4,5,5,5,4,10,2013,Yes
qatar-airways,A Khan,United Kingdom,Economy,9,4,5,4,5,5,10,2013,Yes
qatar-airways,B Uttiya,United States,Economy,7,4,4,4,4,4,10,2013,Yes
royal-jordanian-airlines,Arora Randeep,India,Economy,4,4,2,4,4,3,9,2014,No
qatar-airways,Norman Lee,Singapore,Economy,8,4,4,4,5,5,10,2013,Yes
qatar-airways,R Brennan,Australia,Economy,5,3,2,3,5,5,9,2013,Yes
royal-jordanian-airlines,J Kilroy,Australia,Business Class,9,4,5,5,3,3,8,2014,Yes
royal-jordanian-airlines,F Elsherif,United Arab Emirates,Economy,10,5,5,5,5,5,8,2014,Yes
qatar-airways,James Laskowski,Thailand,Economy,9,4,4,5,5,5,9,2013,Yes
qatar-airways,S Chim,Singapore,Economy,7,5,4,4,5,4,9,2013,Yes
qatar-airways,W Harsha,United Kingdom,Economy,8,4,3,2,4,5,9,2013,Yes
royal-jordanian-airlines,A Aweidah,Palestinian Territories,Economy,8,5,4,5,3,5,6,2014,Yes
royal-jordanian-airlines,David Worcester,United Kingdom,Business Class,9,3,5,4,0,5,5,2014,Yes
qatar-airways,O Hammoudy,Egypt,Economy,7,5,3,3,3,5,9,2013,Yes
qatar-airways,Alan Gibb,Hong Kong,Business Class,8,4,4,5,4,5,9,2013,Yes
royal-jordanian-airlines,D Langley,United Kingdom,Business Class,3,3,2,2,3,3,4,2014,No
royal-jordanian-airlines,J Evans,Australia,Business Class,7,4,4,4,4,4,4,2014,Yes
ryanair,D Van de Moortel,Belgium,Economy,1,2,3,2,1,1,7,2015,No
qatar-airways,C Rick,Singapore,Economy,7,3,3,3,3,4,9,2013,Yes
qatar-airways,B Dawood,United Kingdom,Economy,9,4,5,5,4,4,9,2013,Yes
qatar-airways,S Venkatraman,Norway,Economy,10,4,5,4,5,5,9,2013,Yes
royal-jordanian-airlines,A Storey,United States,Business Class,9,5,5,4,4,5,2,2014,Yes
ryanair,Thomas Hagen,Switzerland,Economy,8,2,4,1,1,4,7,2015,Yes
qatar-airways,Julian Walby,United Kingdom,Economy,7,5,4,4,3,4,9,2013,Yes
qatar-airways,C Sansom,United Kingdom,Economy,9,5,5,5,5,5,9,2013,Yes
royal-jordanian-airlines,V Paul,Romania,Economy,9,5,4,4,3,5,1,2014,Yes
royal-jordanian-airlines,B Chin,Malaysia,Economy,1,1,2,3,4,3,1,2014,No
qatar-airways,Terry Curtise,United Kingdom,Business Class,10,5,5,5,5,5,9,2013,Yes
qatar-airways,K Daidola,Spain,Economy,8,4,4,4,5,5,9,2013,Yes
